"","ID","Study_meta","Country_clean","Total_N","Genus_name","Species_name","Organism_n","Taxonomic_group","Etiology"
"2122","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"2123","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"2124","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Madurella","Madurella_mycetomatis",15,"Fungus","Eumycetoma"
"2125","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"2126","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"2127","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"2128","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"2129","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"2130","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"2131","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"2132","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"2133","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"2134","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"2135","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Scedosporium","Scedosporium_boydii",13,"Fungus","Eumycetoma"
"2136","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"2137","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"2138","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"2139","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"2140","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"2141","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Trichophyton","Trichophyton_soudanense",4,"Fungus","Eumycetoma"
"2142","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"2143","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"2144","ID 5785","Adoubryn, Côte d'Ivoire, 2008","Côte d'Ivoire",87,"Not_reported","Not_reported",23,"Not_reported","Not_reported"
"2145","ID 5783","Kaliswaran, India, 2003","India",25,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"2146","ID 5783","Kaliswaran, India, 2003","India",25,"Actinomadura","Actinomadura_pelletieri",2,"Bacteria","Actinomycetoma"
"2147","ID 5783","Kaliswaran, India, 2003","India",25,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"2148","ID 5783","Kaliswaran, India, 2003","India",25,"Actinomadura","Actinomadura_madurae",15,"Bacteria","Actinomycetoma"
"2149","ID 5783","Kaliswaran, India, 2003","India",25,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"2150","ID 5783","Kaliswaran, India, 2003","India",25,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"2151","ID 5783","Kaliswaran, India, 2003","India",25,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"2152","ID 5783","Kaliswaran, India, 2003","India",25,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"2153","ID 5783","Kaliswaran, India, 2003","India",25,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"2154","ID 5783","Kaliswaran, India, 2003","India",25,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"2155","ID 5783","Kaliswaran, India, 2003","India",25,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"2156","ID 5783","Kaliswaran, India, 2003","India",25,"Nocardia","Nocardia_spp",1,"Bacteria","Actinomycetoma"
"2157","ID 5783","Kaliswaran, India, 2003","India",25,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"2158","ID 5783","Kaliswaran, India, 2003","India",25,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"2159","ID 5783","Kaliswaran, India, 2003","India",25,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"2160","ID 5783","Kaliswaran, India, 2003","India",25,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"2161","ID 5783","Kaliswaran, India, 2003","India",25,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"2162","ID 5783","Kaliswaran, India, 2003","India",25,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"2163","ID 5783","Kaliswaran, India, 2003","India",25,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"2164","ID 5783","Kaliswaran, India, 2003","India",25,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"2165","ID 5783","Kaliswaran, India, 2003","India",25,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"2166","ID 5783","Kaliswaran, India, 2003","India",25,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"2167","ID 5783","Kaliswaran, India, 2003","India",25,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"2168","ID 5783","Kaliswaran, India, 2003","India",25,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"2169","ID 5783","Kaliswaran, India, 2003","India",25,"Streptomyces","Streptomyces_somaliensis",NA,"Bacteria","Actinomycetoma"
"2170","ID 5783","Kaliswaran, India, 2003","India",25,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"2171","ID 5783","Kaliswaran, India, 2003","India",25,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"2172","ID 5783","Kaliswaran, India, 2003","India",25,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"2173","ID 5783","Kaliswaran, India, 2003","India",25,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"2174","ID 5783","Kaliswaran, India, 2003","India",25,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"2175","ID 5783","Kaliswaran, India, 2003","India",25,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"2176","ID 5783","Kaliswaran, India, 2003","India",25,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"2177","ID 5783","Kaliswaran, India, 2003","India",25,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"2178","ID 5783","Kaliswaran, India, 2003","India",25,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"2179","ID 5783","Kaliswaran, India, 2003","India",25,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"2180","ID 5783","Kaliswaran, India, 2003","India",25,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"2181","ID 5783","Kaliswaran, India, 2003","India",25,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"2182","ID 5783","Kaliswaran, India, 2003","India",25,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"2183","ID 5783","Kaliswaran, India, 2003","India",25,"Falcifomispora","Falcifomispora_senegaliensis",NA,"Fungus","Eumycetoma"
"2184","ID 5783","Kaliswaran, India, 2003","India",25,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"2185","ID 5783","Kaliswaran, India, 2003","India",25,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"2186","ID 5783","Kaliswaran, India, 2003","India",25,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"2187","ID 5783","Kaliswaran, India, 2003","India",25,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"2188","ID 5783","Kaliswaran, India, 2003","India",25,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"2189","ID 5783","Kaliswaran, India, 2003","India",25,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"2190","ID 5783","Kaliswaran, India, 2003","India",25,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"2191","ID 5783","Kaliswaran, India, 2003","India",25,"Madurella","Madurella_mycetomatis",5,"Fungus","Eumycetoma"
"2192","ID 5783","Kaliswaran, India, 2003","India",25,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"2193","ID 5783","Kaliswaran, India, 2003","India",25,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"2194","ID 5783","Kaliswaran, India, 2003","India",25,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"2195","ID 5783","Kaliswaran, India, 2003","India",25,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"2196","ID 5783","Kaliswaran, India, 2003","India",25,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"2197","ID 5783","Kaliswaran, India, 2003","India",25,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"2198","ID 5783","Kaliswaran, India, 2003","India",25,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"2199","ID 5783","Kaliswaran, India, 2003","India",25,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"2200","ID 5783","Kaliswaran, India, 2003","India",25,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"2201","ID 5783","Kaliswaran, India, 2003","India",25,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"2202","ID 5783","Kaliswaran, India, 2003","India",25,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"2203","ID 5783","Kaliswaran, India, 2003","India",25,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"2204","ID 5783","Kaliswaran, India, 2003","India",25,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"2205","ID 5783","Kaliswaran, India, 2003","India",25,"Trematosphaeria","Trematosphaeria_grisea",2,"Fungus","Eumycetoma"
"2206","ID 5783","Kaliswaran, India, 2003","India",25,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"2207","ID 5783","Kaliswaran, India, 2003","India",25,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"2208","ID 5783","Kaliswaran, India, 2003","India",25,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"2209","ID 5783","Kaliswaran, India, 2003","India",25,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"2210","ID 5783","Kaliswaran, India, 2003","India",25,"Unidentified","Unidentified",NA,"Unidentified","Unidentified"
"2211","ID 5783","Kaliswaran, India, 2003","India",25,"Not_reported","Not_reported",NA,"Not_reported","Not_reported"
"2212","ID 951","Khatri, Yemen, 2002","Yemen",70,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"2213","ID 951","Khatri, Yemen, 2002","Yemen",70,"Actinomadura","Actinomadura_pelletieri",NA,"Bacteria","Actinomycetoma"
"2214","ID 951","Khatri, Yemen, 2002","Yemen",70,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"2215","ID 951","Khatri, Yemen, 2002","Yemen",70,"Actinomadura","Actinomadura_madurae",1,"Bacteria","Actinomycetoma"
"2216","ID 951","Khatri, Yemen, 2002","Yemen",70,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"2217","ID 951","Khatri, Yemen, 2002","Yemen",70,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"2218","ID 951","Khatri, Yemen, 2002","Yemen",70,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"2219","ID 951","Khatri, Yemen, 2002","Yemen",70,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"2220","ID 951","Khatri, Yemen, 2002","Yemen",70,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"2221","ID 951","Khatri, Yemen, 2002","Yemen",70,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"2222","ID 951","Khatri, Yemen, 2002","Yemen",70,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"2223","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nocardia","Nocardia_spp",4,"Bacteria","Actinomycetoma"
"2224","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"2225","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"2226","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"2227","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"2228","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"2229","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"2230","ID 951","Khatri, Yemen, 2002","Yemen",70,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"2231","ID 951","Khatri, Yemen, 2002","Yemen",70,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"2232","ID 951","Khatri, Yemen, 2002","Yemen",70,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"2233","ID 951","Khatri, Yemen, 2002","Yemen",70,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"2234","ID 951","Khatri, Yemen, 2002","Yemen",70,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
"2235","ID 951","Khatri, Yemen, 2002","Yemen",70,"Streptomyces","Streptomyces_spp",NA,"Bacteria","Actinomycetoma"
"2236","ID 951","Khatri, Yemen, 2002","Yemen",70,"Streptomyces","Streptomyces_somaliensis",8,"Bacteria","Actinomycetoma"
"2237","ID 951","Khatri, Yemen, 2002","Yemen",70,"Unidentified_Actinomycetoma","Actinomycetoma_spp",NA,"Bacteria","Actinomycetoma"
"2238","ID 951","Khatri, Yemen, 2002","Yemen",70,"Acremonium","Acremonium_spp",NA,"Fungus","Eumycetoma"
"2239","ID 951","Khatri, Yemen, 2002","Yemen",70,"Aspergillus","Aspergillus_spp",NA,"Fungus","Eumycetoma"
"2240","ID 951","Khatri, Yemen, 2002","Yemen",70,"Aspergillus","Aspergillus_flavus",NA,"Fungus","Eumycetoma"
"2241","ID 951","Khatri, Yemen, 2002","Yemen",70,"Aspergillus","Aspergillus_fumigatus",NA,"Fungus","Eumycetoma"
"2242","ID 951","Khatri, Yemen, 2002","Yemen",70,"Aspergillus","Aspergillus_nidulans",NA,"Fungus","Eumycetoma"
"2243","ID 951","Khatri, Yemen, 2002","Yemen",70,"Aspergillus","Aspergillus_niger",NA,"Fungus","Eumycetoma"
"2244","ID 951","Khatri, Yemen, 2002","Yemen",70,"Cladophialophora","Cladophialophora_bantiana",NA,"Fungus","Eumycetoma"
"2245","ID 951","Khatri, Yemen, 2002","Yemen",70,"Cladophialophora","Cladophialophora_mycetomatis",NA,"Fungus","Eumycetoma"
"2246","ID 951","Khatri, Yemen, 2002","Yemen",70,"Cladosporium","Cladosporium_ramotenellum",NA,"Fungus","Eumycetoma"
"2247","ID 951","Khatri, Yemen, 2002","Yemen",70,"Unidentified_Eumycetoma","Eumycetoma_spp",NA,"Fungus","Eumycetoma"
"2248","ID 951","Khatri, Yemen, 2002","Yemen",70,"Exophiala","Exophiala_spp",NA,"Fungus","Eumycetoma"
"2249","ID 951","Khatri, Yemen, 2002","Yemen",70,"Exophiala","Exophiala_jeanselmei",NA,"Fungus","Eumycetoma"
"2250","ID 951","Khatri, Yemen, 2002","Yemen",70,"Falcifomispora","Falcifomispora_senegaliensis",2,"Fungus","Eumycetoma"
"2251","ID 951","Khatri, Yemen, 2002","Yemen",70,"Fusarium","Fusarium_spp",NA,"Fungus","Eumycetoma"
"2252","ID 951","Khatri, Yemen, 2002","Yemen",70,"Fusarium","Fusarium_oxysporuim",NA,"Fungus","Eumycetoma"
"2253","ID 951","Khatri, Yemen, 2002","Yemen",70,"Fusarium","Fusarium_solani_species_complex",NA,"Fungus","Eumycetoma"
"2254","ID 951","Khatri, Yemen, 2002","Yemen",70,"Fusarium","Fusarium_subglutinans",NA,"Fungus","Eumycetoma"
"2255","ID 951","Khatri, Yemen, 2002","Yemen",70,"Macroventuria","Macroventuria_anomochaeta",NA,"Fungus","Eumycetoma"
"2256","ID 951","Khatri, Yemen, 2002","Yemen",70,"Madurella","Madurella_spp",NA,"Fungus","Eumycetoma"
"2257","ID 951","Khatri, Yemen, 2002","Yemen",70,"Madurella","Madurella_fahalii",NA,"Fungus","Eumycetoma"
"2258","ID 951","Khatri, Yemen, 2002","Yemen",70,"Madurella","Madurella_mycetomatis",27,"Fungus","Eumycetoma"
"2259","ID 951","Khatri, Yemen, 2002","Yemen",70,"Medicopsis","Medicopsis_romeroi",NA,"Fungus","Eumycetoma"
"2260","ID 951","Khatri, Yemen, 2002","Yemen",70,"Microsporum","Microsporum_canis",NA,"Fungus","Eumycetoma"
"2261","ID 951","Khatri, Yemen, 2002","Yemen",70,"Microsporum","Microsporum_audouini",NA,"Fungus","Eumycetoma"
"2262","ID 951","Khatri, Yemen, 2002","Yemen",70,"Penicillium","Penicillium_spp",NA,"Fungus","Eumycetoma"
"2263","ID 951","Khatri, Yemen, 2002","Yemen",70,"Phaeoacremonium","Phaeoacremonium_parasiticum",NA,"Fungus","Eumycetoma"
"2264","ID 951","Khatri, Yemen, 2002","Yemen",70,"Phomopsis","Phomopsis_longicola",NA,"Fungus","Eumycetoma"
"2265","ID 951","Khatri, Yemen, 2002","Yemen",70,"Nigrograna","Nigrograna_mackinnonii",NA,"Fungus","Eumycetoma"
"2266","ID 951","Khatri, Yemen, 2002","Yemen",70,"Sarocladium","Sarocladium_kiliense",NA,"Fungus","Eumycetoma"
"2267","ID 951","Khatri, Yemen, 2002","Yemen",70,"Scedosporium","Scedosporium_spp",NA,"Fungus","Eumycetoma"
"2268","ID 951","Khatri, Yemen, 2002","Yemen",70,"Scedosporium","Scedosporium_apiospermum",NA,"Fungus","Eumycetoma"
"2269","ID 951","Khatri, Yemen, 2002","Yemen",70,"Scedosporium","Scedosporium_boydii",NA,"Fungus","Eumycetoma"
"2270","ID 951","Khatri, Yemen, 2002","Yemen",70,"Subramaniula","Subramaniula_obscura",NA,"Fungus","Eumycetoma"
"2271","ID 951","Khatri, Yemen, 2002","Yemen",70,"Subramaniula","Subramaniula_thielavioides",NA,"Fungus","Eumycetoma"
"2272","ID 951","Khatri, Yemen, 2002","Yemen",70,"Trematosphaeria","Trematosphaeria_grisea",NA,"Fungus","Eumycetoma"
"2273","ID 951","Khatri, Yemen, 2002","Yemen",70,"Neoscytalidium","Neoscytalidium_dimidiatum",NA,"Fungus","Eumycetoma"
"2274","ID 951","Khatri, Yemen, 2002","Yemen",70,"Trichophyton","Trichophyton_mentagrophytes",NA,"Fungus","Eumycetoma"
"2275","ID 951","Khatri, Yemen, 2002","Yemen",70,"Trichophyton","Trichophyton_soudanense",NA,"Fungus","Eumycetoma"
"2276","ID 951","Khatri, Yemen, 2002","Yemen",70,"Xenoacremonium","Xenoacremonium_recifei",NA,"Fungus","Eumycetoma"
"2277","ID 951","Khatri, Yemen, 2002","Yemen",70,"Unidentified","Unidentified",2,"Unidentified","Unidentified"
"2278","ID 951","Khatri, Yemen, 2002","Yemen",70,"Not_reported","Not_reported",26,"Not_reported","Not_reported"
"2279","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Actinomadura","Actinomadura_spp",NA,"Bacteria","Actinomycetoma"
"2280","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Actinomadura","Actinomadura_pelletieri",1,"Bacteria","Actinomycetoma"
"2281","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Actinomadura","Actinomadura_bovis",NA,"Bacteria","Actinomycetoma"
"2282","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Actinomadura","Actinomadura_madurae",9,"Bacteria","Actinomycetoma"
"2283","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Actinomadura","Actinomadura_israeli",NA,"Bacteria","Actinomycetoma"
"2284","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Bacillus","Bacillus_cereus",NA,"Bacteria","Actinomycetoma"
"2285","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Cellulosimicrobium","Cellulosimicrobium_cellulans",NA,"Bacteria","Actinomycetoma"
"2286","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Corynebacterium","Corynebacterium_mucifaciens",NA,"Bacteria","Actinomycetoma"
"2287","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Cutibacterium","Cutibacterium_acnes",NA,"Bacteria","Actinomycetoma"
"2288","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Enterococcus","Enterococcus_malodoratus",NA,"Bacteria","Actinomycetoma"
"2289","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Klebsiella","Klebsiella_oxytoca",NA,"Bacteria","Actinomycetoma"
"2290","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Nocardia","Nocardia_spp",16,"Bacteria","Actinomycetoma"
"2291","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Nocardia","Nocardia_asteroides",NA,"Bacteria","Actinomycetoma"
"2292","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Nocardia","Nocardia_brasiliensis",NA,"Bacteria","Actinomycetoma"
"2293","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Nocardia","Nocardia_harenae",NA,"Bacteria","Actinomycetoma"
"2294","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Nocardia","Nocardia_otitidiscaviarum",NA,"Bacteria","Actinomycetoma"
"2295","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Nocardia","Nocardia_takenensis",NA,"Bacteria","Actinomycetoma"
"2296","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Nocardia","Nocardia_transvalensis",NA,"Bacteria","Actinomycetoma"
"2297","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Sphingomonas","Sphingomonas_echinoides",NA,"Bacteria","Actinomycetoma"
"2298","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Staphylococcus","Staphylococcus_spp",NA,"Bacteria","Actinomycetoma"
"2299","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Staphylococcus","Staphylococcus_aureus",NA,"Bacteria","Actinomycetoma"
"2300","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Staphylococcus","Staphylococcus_epidermidis",NA,"Bacteria","Actinomycetoma"
"2301","ID 3443","Khatri, Yemen, 2021","Yemen",184,"Staphylococcus","Staphylococcus_simulans",NA,"Bacteria","Actinomycetoma"
